epi_week;date;country;state;city;newDeaths;deaths;newCases;totalCases;deathsMS;totalCasesMS;deaths_per_100k_inhabitants;totalCases_per_100k_inhabitants;deaths_by_totalCases;recovered;suspects;tests;tests_per_100k_inhabitants;vaccinated;vaccinated_per_100_inhabitants;vaccinated_second;vaccinated_second_per_100_inhabitants;vaccinated_single;vaccinated_single_per_100_inhabitants
211;18/03/2022;Brazil;TOTAL;TOTAL;382;656829;47972;29581434;656798;29573112;30791125;1386731737;2220;27366309;8866327;70923215;33247.70297;175559256;82.29946;153378860;71.90163;5106537;2.39387
211;19/03/2022;Brazil;TOTAL;TOTAL;285;657114;38188;29619622;657102;29617266;30804485;1388521931;2219;27366309;8866327;70923215;33247.70297;175633098;82.33407;153526028;71.97062;5108475;2.39477
212;20/03/2022;Brazil;TOTAL;TOTAL;106;657220;13062;29632684;657205;29630484;30809454;1389134257;2218;27366309;8866327;70923215;33247.70297;175651060;82.34249;153555908;71.98463;5108701;2.39488
212;21/03/2022;Brazil;TOTAL;TOTAL;102;657322;13412;29646096;657302;29641594;30814236;1389762991;2217;27366309;8866327;70923215;33247.70297;175755370;82.39139;153789090;72.09394;5110987;2.39595
212;22/03/2022;Brazil;TOTAL;TOTAL;411;657733;41398;29687494;657696;29682615;30833503;1391703665;2216;27366309;8866327;70923215;33247.70297;175807160;82.41567;153925197;72.15774;5111630;2.39625
212;23/03/2022;Brazil;TOTAL;TOTAL;283;658016;46247;29733741;657998;29729991;30846769;1393871653;2213;27366309;8866327;70923215;33247.70297;175873432;82.44674;154070610;72.22591;5112572;2.39669
212;24/03/2022;Brazil;TOTAL;TOTAL;308;658324;37278;29771019;658310;29767681;30861208;1395619187;2211;27366309;8866327;70923215;33247.70297;175931782;82.47409;154193141;72.28335;5113526;2.39714
212;25/03/2022;Brazil;TOTAL;TOTAL;257;658581;33996;29805015;658566;29802257;30873256;1397212867;2210;27366309;8866327;70923215;33247.70297;176002374;82.50718;154351808;72.35773;5115155;2.39791
212;26/03/2022;Brazil;TOTAL;TOTAL;192;658773;28303;29833318;658762;29832179;30882256;1398539668;2208;27366309;8866327;70923215;33247.70297;176030148;82.52020;154431139;72.39492;5118349;2.39940
213;27/03/2022;Brazil;TOTAL;TOTAL;107;658880;9937;29843255;658879;29842418;30887272;1399005499;2208;27366309;8866327;70923215;33247.70297;176070375;82.53906;154515688;72.43456;5119720;2.40005
213;28/03/2022;Brazil;TOTAL;TOTAL;76;658956;9086;29852341;658956;29852341;30890835;1399431437;2207;27366309;8866327;70923215;33247.70297;176138696;82.57109;154667635;72.50579;5131209;2.40543
213;29/03/2022;Brazil;TOTAL;TOTAL;285;659241;30056;29882397;659241;29882397;30904195;1400840415;2206;27366309;8866327;70923215;33247.70297;176330919;82.66120;154927146;72.62744;5133100;2.40632
213;30/03/2022;Brazil;TOTAL;TOTAL;263;659504;33937;29916334;659504;29916334;30916524;1402431329;2204;27366309;8866327;70923215;33247.70297;176422071;82.70393;155173973;72.74315;5136717;2.40801
213;31/03/2022;Brazil;TOTAL;TOTAL;253;659757;31561;29947895;659757;29947895;30928385;1403910860;2203;27366309;8866327;70923215;33247.70297;176477289;82.72982;155352755;72.82696;5139122;2.40914
213;01/04/2022;Brazil;TOTAL;TOTAL;245;660002;27270;29975165;660002;29975165;30939870;1405189235;2202;27366309;8866327;70923215;33247.70297;176528724;82.75393;155517616;72.90425;5143044;2.41098
213;02/04/2022;Brazil;TOTAL;TOTAL;106;660108;17062;29992227;660108;29992227;30944839;1405989075;2201;27366309;8866327;70923215;33247.70297;176563860;82.77040;155613259;72.94908;5145294;2.41203
214;03/04/2022;Brazil;TOTAL;TOTAL;39;660147;7210;29999437;660147;29999437;30946667;1406327069;2201;27366309;8866327;70923215;33247.70297;176576186;82.77618;155649865;72.96624;5145843;2.41229
214;04/04/2022;Brazil;TOTAL;TOTAL;165;660312;13361;30012798;660312;30012798;30954402;1406953412;2200;27366309;8866327;70923215;33247.70297;176604584;82.78949;155740985;73.00896;5147361;2.41300
214;05/04/2022;Brazil;TOTAL;TOTAL;216;660528;27331;30040129;660528;30040129;30964528;1408234647;2199;27366309;8866327;70923215;33247.70297;176674889;82.82245;155920611;73.09316;5153093;2.41569
214;06/04/2022;Brazil;TOTAL;TOTAL;195;660723;27120;30067249;660723;30067249;30973669;1409505990;2197;27366309;8866327;70923215;33247.70297;176737679;82.85188;156079909;73.16784;5181545;2.42903
214;07/04/2022;Brazil;TOTAL;TOTAL;250;660973;26502;30093751;660973;30093751;30985389;1410748363;2196;27366309;8866327;70923215;33247.70297;176786142;82.87460;156224562;73.23565;5184465;2.43040
214;08/04/2022;Brazil;TOTAL;TOTAL;149;661122;30212;30123963;661122;30123963;30992374;1412164655;2195;27366309;8866327;70923215;33247.70297;176836950;82.89842;156387667;73.31211;5189438;2.43273
214;09/04/2022;Brazil;TOTAL;TOTAL;98;661220;21229;30145192;661220;30145192;30996968;1413159837;2193;27366309;8866327;70923215;33247.70297;176866093;82.91208;156462544;73.34721;5194129;2.43493
215;10/04/2022;Brazil;TOTAL;TOTAL;38;661258;7210;30152402;661258;30152402;30998749;1413497831;2193;27366309;8866327;70923215;33247.70297;176877847;82.91759;156500632;73.36507;5197333;2.43643
215;11/04/2022;Brazil;TOTAL;TOTAL;69;661327;8803;30161205;661327;30161205;31001984;1413910502;2193;27366309;8866327;70923215;33247.70297;176928391;82.94129;156652988;73.43649;5199328;2.43736
215;12/04/2022;Brazil;TOTAL;TOTAL;166;661493;22724;30183929;661493;30183929;31009766;1414975768;2192;27366309;8866327;70923215;33247.70297;176977228;82.96418;156802928;73.50678;5202839;2.43901
215;13/04/2022;Brazil;TOTAL;TOTAL;163;661656;26924;30210853;661656;30210853;31017407;1416237923;2190;27366309;8866327;70923215;33247.70297;177003076;82.97630;156888019;73.54667;5207076;2.44100
215;14/04/2022;Brazil;TOTAL;TOTAL;140;661796;23171;30234024;661796;30234024;31023970;1417324144;2189;27366309;8866327;70923215;33247.70297;177052730;82.99957;157045240;73.62037;5210295;2.44251
215;15/04/2022;Brazil;TOTAL;TOTAL;111;661907;13278;30247302;661907;30247302;31029173;1417946596;2188;27366309;8866327;70923215;33247.70297;177061552;83.00371;157081417;73.63733;5210792;2.44274
215;16/04/2022;Brazil;TOTAL;TOTAL;31;661938;2775;30250077;661938;30250077;31030627;1418076683;2188;27366309;8866327;70923215;33247.70297;177128090;83.03490;157136156;73.66299;5211729;2.44318
216;17/04/2022;Brazil;TOTAL;TOTAL;22;661960;2541;30252618;661960;30252618;31031658;1418195801;2188;27366309;8866327;70923215;33247.70297;177131353;83.03643;157142204;73.66583;5211927;2.44327
216;18/04/2022;Brazil;TOTAL;TOTAL;66;662026;8470;30261088;662026;30261088;31034752;1418592862;2188;27381416;8866327;70923215;33247.70297;177164849;83.05213;157240465;73.71189;5212896;2.44372
216;19/04/2022;Brazil;TOTAL;TOTAL;125;662151;14131;30275219;662151;30275219;31040612;1419255301;2187;27381416;8866327;70923215;33247.70297;177437560;83.17998;157434629;73.80291;5216061;2.44521
216;20/04/2022;Brazil;TOTAL;TOTAL;263;662414;36750;30311969;662414;30311969;31052941;1420978084;2185;27381416;8866327;70923215;33247.70297;177471803;83.19603;157649663;73.90372;5218181;2.44620
216;21/04/2022;Brazil;TOTAL;TOTAL;92;662506;18660;30330629;662506;30330629;31057254;1421852836;2184;27381416;8866327;70923215;33247.70297;177512188;83.21496;157771135;73.96066;5219082;2.44662
216;22/04/2022;Brazil;TOTAL;TOTAL;51;662557;8068;30338697;662557;30338697;31059644;1422231051;2184;27381416;8866327;70923215;33247.70297;177523166;83.22011;157798026;73.97327;5219372;2.44676
216;23/04/2022;Brazil;TOTAL;TOTAL;53;662610;6957;30345654;662610;30345654;31062129;1422557185;2184;27381416;8866327;70923215;33247.70297;177541898;83.22889;157864022;74.00420;5219455;2.44680
217;24/04/2022;Brazil;TOTAL;TOTAL;36;662646;3809;30349463;662646;30349463;31063817;1422735745;2183;27381416;8866327;70923215;33247.70297;177542035;83.22895;157864491;74.00442;5219474;2.44681
217;25/04/2022;Brazil;TOTAL;TOTAL;76;662722;6456;30355919;662722;30355919;31067379;1423038392;2183;27381416;8866327;70923215;33247.70297;177571249;83.24265;157939954;74.03980;5220749;2.44741
217;26/04/2022;Brazil;TOTAL;TOTAL;144;662866;22142;30378061;662866;30378061;31074130;1424076375;2182;27381416;8866327;70923215;33247.70297;177596551;83.25451;158015140;74.07505;5222590;2.44827
217;27/04/2022;Brazil;TOTAL;TOTAL;245;663111;20943;30399004;663111;30399004;31085615;1425058150;2181;27381416;8866327;70923215;33247.70297;177657882;83.28326;158204759;74.16394;5225375;2.44957
217;28/04/2022;Brazil;TOTAL;TOTAL;114;663225;19916;30418920;663225;30418920;31090959;1425991781;2180;27381416;8866327;70923215;33247.70297;177699439;83.30274;158342284;74.22841;5227129;2.45040
217;29/04/2022;Brazil;TOTAL;TOTAL;185;663410;14122;30433042;663410;30433042;31099632;1426653799;2180;27381416;8866327;70923215;33247.70297;177732819;83.31839;158447653;74.27780;5228362;2.45097
217;30/04/2022;Brazil;TOTAL;TOTAL;87;663497;15194;30448236;663497;30448236;31103710;1427366070;2179;27381416;8866327;70923215;33247.70297;177742670;83.32301;158478064;74.29206;5228671;2.45112
218;01/05/2022;Brazil;TOTAL;TOTAL;16;663513;6263;30454499;663513;30454499;31104460;1427659670;2179;27381416;8866327;70923215;33247.70297;177755066;83.32882;158511889;74.30791;5229451;2.45149
218;02/05/2022;Brazil;TOTAL;TOTAL;89;663602;6498;30460997;663602;30460997;31108632;1427964286;2179;27381416;8866327;70923215;33247.70297;177795708;83.34787;158620998;74.35906;5230318;2.45189
218;03/05/2022;Brazil;TOTAL;TOTAL;92;663694;21432;30482429;663694;30482429;31112945;1428968985;2177;27381416;8866327;70923215;33247.70297;177835975;83.36675;158734638;74.41234;5231351;2.45238
218;04/05/2022;Brazil;TOTAL;TOTAL;65;663759;20072;30502501;663759;30502501;31115992;1429909929;2176;27381416;8866327;70923215;33247.70297;177904423;83.39883;158898213;74.48902;5232950;2.45313
218;05/05/2022;Brazil;TOTAL;TOTAL;137;663896;21682;30524183;663896;30524183;31122415;1430926347;2175;27381416;8866327;70923215;33247.70297;177925477;83.40870;158977080;74.52599;5233446;2.45336
218;06/05/2022;Brazil;TOTAL;TOTAL;195;664091;19725;30543908;664091;30543908;31131556;1431851025;2174;27381416;8866327;70923215;33247.70297;177973729;83.43132;159073745;74.57130;5234776;2.45398
218;07/05/2022;Brazil;TOTAL;TOTAL;35;664126;14622;30558530;664126;30558530;31133197;1432536481;2173;27381416;8866327;70923215;33247.70297;177983320;83.43582;159105029;74.58597;5235263;2.45421
219;08/05/2022;Brazil;TOTAL;TOTAL;13;664139;6006;30564536;664139;30564536;31133806;1432818033;2173;27381416;8866327;70923215;33247.70297;177993463;83.44057;159120028;74.59300;5235432;2.45429
219;09/05/2022;Brazil;TOTAL;TOTAL;53;664192;9709;30574245;664192;30574245;31136291;1433273176;2172;27381416;8866327;70923215;33247.70297;178016825;83.45153;159163397;74.61333;5236047;2.45458
219;10/05/2022;Brazil;TOTAL;TOTAL;198;664390;20143;30594388;664390;30594388;31145573;1434217449;2172;27381416;8866327;70923215;33247.70297;178032949;83.45908;159224035;74.64176;5236828;2.45494
219;11/05/2022;Brazil;TOTAL;TOTAL;126;664516;23398;30617786;664516;30617786;31151479;1435314311;2170;27381416;8866327;70923215;33247.70297;178177107;83.52666;159534555;74.78732;5238776;2.45586
219;12/05/2022;Brazil;TOTAL;TOTAL;125;664641;21344;30639130;664641;30639130;31157339;1436314884;2169;27381416;8866327;70923215;33247.70297;178224737;83.54899;159612601;74.82391;5251971;2.46204
219;13/05/2022;Brazil;TOTAL;TOTAL;139;664780;25609;30664739;664780;30664739;31163855;1437515395;2168;27381416;8866327;70923215;33247.70297;178236435;83.55448;159650417;74.84164;5252448;2.46227
219;14/05/2022;Brazil;TOTAL;TOTAL;92;664872;17355;30682094;664872;30682094;31168168;1438328970;2167;27381416;8866327;70923215;33247.70297;178237945;83.55518;159658565;74.84546;5252506;2.46229
220;15/05/2022;Brazil;TOTAL;TOTAL;46;664918;6296;30688390;664918;30688390;31170324;1438624117;2167;27381416;8866327;70923215;33247.70297;178239576;83.55595;159663318;74.84769;5252520;2.46230
220;16/05/2022;Brazil;TOTAL;TOTAL;69;664987;13510;30701900;664987;30701900;31173559;1439257445;2166;27381416;8866327;70923215;33247.70297;178252430;83.56197;159714596;74.87172;5255219;2.46357
220;17/05/2022;Brazil;TOTAL;TOTAL;229;665216;26386;30728286;665216;30728286;31184294;1440494379;2165;27381416;8866327;70923215;33247.70297;178269501;83.56998;159756130;74.89120;5259795;2.46571
220;18/05/2022;Brazil;TOTAL;TOTAL;103;665319;13525;30741811;665319;30741811;31189123;1441128410;2164;27381416;8866327;70923215;33247.70297;178299681;83.58412;159873886;74.94640;5261444;2.46648
220;19/05/2022;Brazil;TOTAL;TOTAL;114;665433;10415;30752226;665433;30752226;31194467;1441616649;2164;27381416;8866327;70923215;33247.70297;178334769;83.60057;159923753;74.96977;5262222;2.46685
220;20/05/2022;Brazil;TOTAL;TOTAL;60;665493;10187;30762413;665493;30762413;31197279;1442094200;2163;27381416;8866327;70923215;33247.70297;178343471;83.60465;159980369;74.99632;5262675;2.46706
220;21/05/2022;Brazil;TOTAL;TOTAL;35;665528;16194;30778607;665528;30778607;31198920;1442853350;2162;27381416;8866327;70923215;33247.70297;178347801;83.60668;159992506;75.00200;5262775;2.46711
221;22/05/2022;Brazil;TOTAL;TOTAL;99;665627;12613;30791220;665627;30791220;31203561;1443444628;2162;27381416;8866327;70923215;33247.70297;178348163;83.60685;159994344;75.00287;5262791;2.46711
221;23/05/2022;Brazil;TOTAL;TOTAL;39;665666;12775;30803995;665666;30803995;31205389;1444043500;2161;27381416;8866327;70923215;33247.70297;178708084;83.77558;160065355;75.03616;5264478;2.46791
221;24/05/2022;Brazil;TOTAL;TOTAL;239;665905;32820;30836815;665905;30836815;31216593;1445582051;2159;27381416;8866327;70923215;33247.70297;178757918;83.79894;160202567;75.10048;5266316;2.46877
221;25/05/2022;Brazil;TOTAL;TOTAL;132;666037;9787;30846602;666037;30846602;31222781;1446040850;2159;27381416;8866327;70923215;33247.70297;178784709;83.81150;160282246;75.13783;5268154;2.46963
221;26/05/2022;Brazil;TOTAL;TOTAL;143;666180;33910;30880512;666180;30880512;31229485;1447630498;2157;27381416;8866327;70923215;33247.70297;178832168;83.83375;160329979;75.16021;5272936;2.47187
221;27/05/2022;Brazil;TOTAL;TOTAL;139;666319;40633;30921145;666319;30921145;31236001;1449535310;2155;27381416;8866327;70923215;33247.70297;178890071;83.86089;160416133;75.20059;5277612;2.47406
221;28/05/2022;Brazil;TOTAL;TOTAL;72;666391;24239;30945384;666391;30945384;31239376;1450671597;2153;27381416;8866327;70923215;33247.70297;178927263;83.87833;160457034;75.21977;5278261;2.47437
222;29/05/2022;Brazil;TOTAL;TOTAL;62;666453;8195;30953579;666453;30953579;31242283;1451055766;2153;27381416;8866327;70923215;33247.70297;178933049;83.88104;160472023;75.22680;5278424;2.47444
222;30/05/2022;Brazil;TOTAL;TOTAL;63;666516;24082;30977661;666516;30977661;31245236;1452184693;2152;27381416;8866327;70923215;33247.70297;178952713;83.89026;160509924;75.24456;5278955;2.47469
222;31/05/2022;Brazil;TOTAL;TOTAL;160;666676;41377;31019038;666676;31019038;31252737;1454124382;2149;27381416;8866327;70923215;33247.70297;178961451;83.89435;160541059;75.25916;5279437;2.47492
222;01/06/2022;Brazil;TOTAL;TOTAL;125;666801;40979;31060017;666801;31060017;31258596;1456045414;2147;27381416;8866327;70923215;33247.70297;178991884;83.90862;160653642;75.31194;5280760;2.47554
222;02/06/2022;Brazil;TOTAL;TOTAL;127;666928;41273;31101290;666928;31101290;31264550;1457980228;2144;27381416;8866327;70923215;33247.70297;179015619;83.91975;160686131;75.32717;5281259;2.47577
222;03/06/2022;Brazil;TOTAL;TOTAL;43;666971;36189;31137479;666971;31137479;31266566;1459676712;2142;27381416;8866327;70923215;33247.70297;179079972;83.94991;160793711;75.37760;5284090;2.47710
222;04/06/2022;Brazil;TOTAL;TOTAL;26;666997;15590;31153069;666997;31153069;31267785;1460407547;2141;27381416;8866327;70923215;33247.70297;179125995;83.97149;160863957;75.41053;5287409;2.47866
223;05/06/2022;Brazil;TOTAL;TOTAL;8;667005;6266;31159335;667005;31159335;31268160;1460701288;2141;27381416;8866327;70923215;33247.70297;179134994;83.97571;160884603;75.42021;5287777;2.47883
223;06/06/2022;Brazil;TOTAL;TOTAL;36;667041;35783;31195118;667041;31195118;31269847;1462378739;2138;27381416;8866327;70923215;33247.70297;179147869;83.98174;160916681;75.43524;5289130;2.47946
223;07/06/2022;Brazil;TOTAL;TOTAL;307;667348;71045;31266163;667348;31266163;31284239;1465709219;2134;27381416;8866327;70923215;33247.70297;179184655;83.99899;160992471;75.47077;5290603;2.48015
223;08/06/2022;Brazil;TOTAL;TOTAL;299;667647;49614;31315777;667647;31315777;31298256;1468035046;2132;27381416;8866327;70923215;33247.70297;179200482;84.00641;161152204;75.54565;5294483;2.48197
223;09/06/2022;Brazil;TOTAL;TOTAL;143;667790;45073;31360850;667790;31360850;31304959;1470147998;2129;27381416;8866327;70923215;33247.70297;179303691;84.05479;161225513;75.58002;5295727;2.48255
223;10/06/2022;Brazil;TOTAL;TOTAL;170;667960;56491;31417341;667960;31417341;31312929;1472796209;2126;27381416;8866327;70923215;33247.70297;179313508;84.05939;161263163;75.59767;5297420;2.48335
223;11/06/2022;Brazil;TOTAL;TOTAL;114;668074;27796;31445137;668074;31445137;31318273;1474099242;2125;27381416;8866327;70923215;33247.70297;179327516;84.06596;161300609;75.61522;5298510;2.48386
224;12/06/2022;Brazil;TOTAL;TOTAL;36;668110;11728;31456865;668110;31456865;31319960;1474649033;2124;27381416;8866327;70923215;33247.70297;179332545;84.06832;162434831;76.14693;5298789;2.48399
224;13/06/2022;Brazil;TOTAL;TOTAL;70;668180;40173;31497038;668180;31497038;31323242;1476532281;2121;27381416;8866327;70923215;33247.70297;179341739;84.07263;162459474;76.15848;5299920;2.48452
224;14/06/2022;Brazil;TOTAL;TOTAL;174;668354;44441;31541479;668354;31541479;31331399;1478615606;2119;27381416;8866327;70923215;33247.70297;179354732;84.07872;162486282;76.17105;5300915;2.48499
224;15/06/2022;Brazil;TOTAL;TOTAL;339;668693;70290;31611769;668693;31611769;31347291;1481910692;2115;27381416;8866327;70923215;33247.70297;179369834;84.08580;162527989;76.19060;5301942;2.48547
224;16/06/2022;Brazil;TOTAL;TOTAL;151;668844;32934;31644703;668844;31644703;31354369;1483454587;2114;27381416;8866327;70923215;33247.70297;179454264;84.12538;162623092;76.23518;5307450;2.48805
224;17/06/2022;Brazil;TOTAL;TOTAL;72;668916;28672;31673375;668916;31673375;31357744;1484798686;2112;27381416;8866327;70923215;33247.70297;179460000;84.12806;162639543;76.24289;5307628;2.48813
224;18/06/2022;Brazil;TOTAL;TOTAL;94;669010;20127;31693502;669010;31693502;31362151;1485742208;2111;27381416;8866327;70923215;33247.70297;179466698;84.13120;162655333;76.25030;5307935;2.48828
225;19/06/2022;Brazil;TOTAL;TOTAL;55;669065;10691;31704193;669065;31704193;31364729;1486243386;2110;27381416;8866327;70923215;33247.70297;179468913;84.13224;162665196;76.25492;5308012;2.48831
225;20/06/2022;Brazil;TOTAL;TOTAL;96;669161;50272;31754465;669161;31754465;31369230;1488600059;2107;27381416;8866327;70923215;33247.70297;179488779;84.14156;162752924;76.29605;5308538;2.48856
225;21/06/2022;Brazil;TOTAL;TOTAL;229;669390;64362;31818827;669390;31818827;31379965;1491617250;2104;27381416;8866327;70923215;33247.70297;179516593;84.15459;162790713;76.31376;5309377;2.48895
225;22/06/2022;Brazil;TOTAL;TOTAL;140;669530;71906;31890733;669530;31890733;31386528;1494988091;2099;27381416;8866327;70923215;33247.70297;179542070;84.16654;162867473;76.34974;5310006;2.48925
225;23/06/2022;Brazil;TOTAL;TOTAL;365;669895;72049;31962782;669895;31962782;31403638;1498365637;2096;27381416;8866327;70923215;33247.70297;179570091;84.17967;162933482;76.38069;5310724;2.48959
225;24/06/2022;Brazil;TOTAL;TOTAL;334;670229;60384;32023166;670229;32023166;31419296;1501196345;2093;27381416;8866327;70923215;33247.70297;179584285;84.18633;162954320;76.39046;5312026;2.49020
